trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_steps,config/num_updates,config/buffer_size,config/update_epochs,config/update_policy_epochs,config/num_rollouts,config/num_envs,config/gamma,config/policy_lr,config/q_lr,config/policy_lr_end,config/q_lr_end,config/alpha,config/eta,config/beta,config/use_linear_schedule,config/saddle_point_optimization,config/use_kl_loss,config/policy_activation,config/num_hidden_layers,config/hidden_size,config/q_activation,config/q_hidden_size,config/q_num_hidden_layers,config/__trial_index__
badbdaf3,10.0,1713284923,,True,97,2024-04-16_18-28-43,0.6950390338897705,70.24933218955994,16873,Nicolass-Air.technicolor.net,127.0.0.1,70.24933218955994,97,"261_trial_index=0,alpha=8,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,8,1,0.99,0.01,0.0025,0.0005,5e-06,8,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
f7aa5601,9.125,1713284936,,True,97,2024-04-16_18-28-56,0.47882699966430664,62.256547927856445,16887,Nicolass-Air.technicolor.net,127.0.0.1,62.256547927856445,97,"262_trial_index=0,alpha=4,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,8,1,0.99,0.01,0.0025,0.0005,5e-06,4,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
37543244,81.25,1713285170,,True,97,2024-04-16_18-32-50,3.004115104675293,277.81415700912476,16920,Nicolass-Air.technicolor.net,127.0.0.1,277.81415700912476,97,"263_trial_index=0,alpha=8,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0000,q_activation=Tanh,q_hidden_size=64,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,8,1,0.99,0.01,0.0025,5e-06,5e-06,8,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
e36b41a6,49.75,1713285150,,True,97,2024-04-16_18-32-30,1.6449577808380127,208.3119764328003,16985,Nicolass-Air.technicolor.net,127.0.0.1,208.3119764328003,97,"264_trial_index=0,alpha=4,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0000,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,8,1,0.99,0.01,0.0005,5e-06,5e-06,4,,0.002,True,True,False,Tanh,3,256,Tanh,64,2,0
7e3d4db0,28.75,1713285093,,True,97,2024-04-16_18-31-33,1.0809369087219238,135.16035556793213,16999,Nicolass-Air.technicolor.net,127.0.0.1,135.16035556793213,97,"265_trial_index=0,alpha=6,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0000,q_activation=Tanh,q_hidden_size=64,q_lr=0.0100,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,8,1,0.99,0.01,0.01,5e-06,5e-06,6,,0.1,True,True,False,Tanh,3,256,Tanh,64,2,0
031cc04c,53.625,1713285142,,True,97,2024-04-16_18-32-22,2.1331288814544678,167.0079426765442,17022,Nicolass-Air.technicolor.net,127.0.0.1,167.0079426765442,97,"266_trial_index=0,alpha=6,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0000,q_activation=Tanh,q_hidden_size=64,q_lr=0.0100,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,8,1,0.99,0.01,0.01,5e-06,5e-06,6,,0.002,True,True,False,Tanh,3,256,Tanh,64,2,0
0daf078a,96.33333587646484,1713285349,,True,195,2024-04-16_18-35-49,1.7990481853485107,354.2097475528717,17035,Nicolass-Air.technicolor.net,127.0.0.1,354.2097475528717,195,"267_trial_index=0,alpha=6,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0000,q_activation=Tanh,q_hidden_size=64,q_lr=0.0100,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,4,1,0.99,0.01,0.01,5e-06,5e-06,6,,0.1,True,True,False,Tanh,3,256,Tanh,64,2,0
b0b1445b,23.5,1713285137,,True,97,2024-04-16_18-32-17,1.1513938903808594,115.18647170066833,17077,Nicolass-Air.technicolor.net,127.0.0.1,115.18647170066833,97,"268_trial_index=0,alpha=6,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0000,q_activation=Tanh,q_hidden_size=64,q_lr=0.0100,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,8,1,0.99,0.01,0.01,5e-06,5e-06,6,,0.1,True,True,False,Tanh,3,256,Tanh,64,2,0
80368ced,39.25,1713285187,,True,97,2024-04-16_18-33-07,1.3237872123718262,146.0296914577484,17112,Nicolass-Air.technicolor.net,127.0.0.1,146.0296914577484,97,"269_trial_index=0,alpha=6,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0001,q_activation=Tanh,q_hidden_size=64,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,8,1,0.99,0.01,0.0025,0.0001,5e-06,6,,0.002,True,True,False,Tanh,3,256,Tanh,64,2,0
855ffdaa,41.75,1713285419,,True,97,2024-04-16_18-36-59,3.373326063156128,337.6395049095154,17155,Nicolass-Air.technicolor.net,127.0.0.1,337.6395049095154,97,"270_trial_index=0,alpha=6,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0001,q_activation=Tanh,q_hidden_size=256,q_lr=0.0100,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=150,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,150,8,1,0.99,0.01,0.01,0.0001,5e-06,6,,0.002,True,True,False,Tanh,3,256,Tanh,256,2,0
0bb1b905,9.875,1713285509,,True,97,2024-04-16_18-38-29,3.1842079162597656,396.7766237258911,17184,Nicolass-Air.technicolor.net,127.0.0.1,396.7766237258911,97,"271_trial_index=0,alpha=6,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0001,q_activation=Tanh,q_hidden_size=256,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=150,update_policy_epochs=150,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,150,150,8,1,0.99,0.01,0.0025,0.0001,5e-06,6,,0.1,True,True,False,Tanh,3,256,Tanh,256,2,0
24d53a9a,9.125,1713285688,,True,96,2024-04-16_18-41-28,2.0970418453216553,533.10422706604,17253,Nicolass-Air.technicolor.net,127.0.0.1,533.10422706604,96,"272_trial_index=0,alpha=6,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0001,q_activation=Tanh,q_hidden_size=256,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=150,update_policy_epochs=150,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,150,150,8,1,0.99,0.01,0.0025,0.0001,5e-06,6,,0.002,False,True,False,Tanh,3,256,Tanh,256,2,0
7e777602,9.25,1713285310,,True,97,2024-04-16_18-35-10,1.23673415184021,138.1516511440277,17266,Nicolass-Air.technicolor.net,127.0.0.1,138.1516511440277,97,"273_trial_index=0,alpha=6,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0001,q_activation=Tanh,q_hidden_size=256,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=150,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,150,8,1,0.99,0.01,0.0025,0.0001,5e-06,6,,0.002,True,True,False,Tanh,3,256,Tanh,256,2,0
caff801c,9.625,1713285246,,True,97,2024-04-16_18-34-06,0.4647700786590576,58.536686420440674,17297,Nicolass-Air.technicolor.net,127.0.0.1,58.536686420440674,97,"274_trial_index=0,alpha=8,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=1,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0000,q_activation=Tanh,q_hidden_size=256,q_lr=0.0100,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,8,1,0.99,0.01,0.01,5e-06,5e-06,8,,0.002,False,True,False,Tanh,1,256,Tanh,256,2,0
639a44ea,9.5,1713285348,,True,97,2024-04-16_18-35-48,1.1420931816101074,144.36293363571167,17307,Nicolass-Air.technicolor.net,127.0.0.1,144.36293363571167,97,"275_trial_index=0,alpha=8,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0000,q_activation=Tanh,q_hidden_size=256,q_lr=0.0100,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=150,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,150,8,1,0.99,0.01,0.01,5e-06,5e-06,8,,0.002,False,True,False,Tanh,3,256,Tanh,256,2,0
dbef4f08,9.25,1713285339,,True,97,2024-04-16_18-35-39,0.8274447917938232,117.12527751922607,17337,Nicolass-Air.technicolor.net,127.0.0.1,117.12527751922607,97,"276_trial_index=0,alpha=8,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=1,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0000,q_activation=Tanh,q_hidden_size=256,q_lr=0.0100,q_lr_end=0.0001,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=150,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,150,8,1,0.99,0.01,0.01,5e-06,0.0001,8,,0.002,False,True,False,Tanh,1,256,Tanh,256,2,0
7e857e87,10.125,1713285399,,True,97,2024-04-16_18-36-39,1.4178669452667236,133.22442770004272,17391,Nicolass-Air.technicolor.net,127.0.0.1,133.22442770004272,97,"277_trial_index=0,alpha=8,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0000,q_activation=Tanh,q_hidden_size=256,q_lr=0.0100,q_lr_end=0.0001,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=150,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,150,8,1,0.99,0.01,0.01,5e-06,0.0001,8,,0.002,False,True,False,Tanh,3,256,Tanh,256,2,0
956fbe00,33.0,1713285569,,True,97,2024-04-16_18-39-29,2.1099419593811035,242.09826278686523,17471,Nicolass-Air.technicolor.net,127.0.0.1,242.09826278686523,97,"278_trial_index=0,alpha=8,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0000,q_activation=Tanh,q_hidden_size=256,q_lr=0.0100,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=150,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,150,8,1,0.99,0.01,0.01,5e-06,5e-06,8,,0.1,False,True,False,Tanh,3,256,Tanh,256,2,0
ebac5aba,10.0,1713285498,,True,97,2024-04-16_18-38-18,1.2031691074371338,142.64729714393616,17499,Nicolass-Air.technicolor.net,127.0.0.1,142.64729714393616,97,"279_trial_index=0,alpha=8,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0000,q_activation=Tanh,q_hidden_size=256,q_lr=0.0100,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=150,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,150,8,1,0.99,0.01,0.01,5e-06,5e-06,8,,0.1,False,True,False,Tanh,3,128,Tanh,256,2,0
dedc9af4,15.25,1713285546,,True,97,2024-04-16_18-39-06,1.6443850994110107,174.31492733955383,17524,Nicolass-Air.technicolor.net,127.0.0.1,174.31492733955383,97,"280_trial_index=0,alpha=8,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0001,q_activation=Tanh,q_hidden_size=256,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=150,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,150,8,1,0.99,0.01,0.0025,0.0001,5e-06,8,,0.1,False,True,False,Tanh,3,128,Tanh,256,2,0
2be269f2,14.625,1713285587,,True,97,2024-04-16_18-39-47,1.6076750755310059,198.21431517601013,17552,Nicolass-Air.technicolor.net,127.0.0.1,198.21431517601013,97,"281_trial_index=0,alpha=8,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0001,q_activation=Tanh,q_hidden_size=256,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=150,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,150,8,1,0.99,0.01,0.0025,0.0001,5e-06,8,,0.1,False,True,False,Tanh,3,128,Tanh,256,2,0
f4f94ddb,10.875,1713285551,,True,97,2024-04-16_18-39-11,1.1745858192443848,134.2650625705719,17590,Nicolass-Air.technicolor.net,127.0.0.1,134.2650625705719,97,"282_trial_index=0,alpha=6,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0001,q_activation=Tanh,q_hidden_size=256,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0025,0.0001,5e-06,6,,0.1,False,True,False,Tanh,3,256,Tanh,256,2,0
2c0b9a60,21.0,1713285543,,True,97,2024-04-16_18-39-03,1.4691529273986816,106.10795068740845,17617,Nicolass-Air.technicolor.net,127.0.0.1,106.10795068740845,97,"283_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=1,num_hidden_layers=2,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=256,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0025,0.0005,5e-06,10,,0.1,False,True,False,Tanh,2,128,Tanh,256,2,0
