trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/eta,config/total_timesteps,config/num_envs,config/tau,config/gamma,config/num_steps,config/num_minibatches,config/alpha,config/update_epochs,config/target_network_frequency,config/beta,config/policy_lr_start,config/q_lr_start,config/use_kl_loss,config/target_network,config/anneal_lr,config/q_histogram,config/saddle_point_optimization,config/parametrized_sampler,config/policy_activation,config/num_hidden_layers,config/hidden_size,config/q_activation,config/q_hidden_size,config/q_num_hidden_layers,config/q_optimizer,config/actor_optimizer,config/eps,config/batch_size,config/minibatch_size,config/num_iterations,config/__trial_index__
9643d64f,9.735849380493164,1713831149,,True,97,2024-04-23_02-12-29,1.8832941055297852,189.9827950000763,91048,Nicolass-iMac.technicolor.net,127.0.0.1,189.9827950000763,97,"181_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0015,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0015,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,4,4,10,12,0.00015998874137132096,0.0015184665535517333,0.0014752819761314755,True,False,False,False,True,False,Tanh,4,512,Tanh,128,4,SGD,Adam,1e-08,0,0,0,0
39e2c0c6,9.44444465637207,1713831151,,True,97,2024-04-23_02-12-31,1.7213821411132812,187.11492347717285,91052,Nicolass-iMac.technicolor.net,127.0.0.1,187.11492347717285,97,"182_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0015,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0015,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,4,4,10,12,0.00015998874137132096,0.0015184665535517333,0.0014752819761314755,True,False,False,False,True,False,Tanh,4,512,Tanh,128,4,SGD,Adam,1e-08,0,0,0,1
211caab8,15.083333015441895,1713831206,,True,97,2024-04-23_02-13-26,1.8310329914093018,184.39566254615784,91128,Nicolass-iMac.technicolor.net,127.0.0.1,184.39566254615784,97,"183_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0022,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0015,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,4,4,50,12,0.00010024870505755064,0.0022318111384546065,0.0014808031320792249,False,False,True,False,True,False,ReLU,4,128,Tanh,64,4,SGD,Adam,1e-08,0,0,0,0
f3b10d2b,49.5,1713831244,,True,97,2024-04-23_02-14-04,1.8898141384124756,183.85013890266418,91150,Nicolass-iMac.technicolor.net,127.0.0.1,183.85013890266418,97,"184_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0022,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0015,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,4,4,50,12,0.00010024870505755064,0.0022318111384546065,0.0014808031320792249,False,False,True,False,True,False,ReLU,4,128,Tanh,64,4,SGD,Adam,1e-08,0,0,0,1
32a6b89b,32.25,1713831645,,True,97,2024-04-23_02-20-45,5.740116119384766,488.6678771972656,91249,Nicolass-iMac.technicolor.net,127.0.0.1,488.6678771972656,97,"185_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0018,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0023,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,4,4,50,6,0.00013123981331683696,0.0018475235148785408,0.0023053428381543486,False,False,True,False,True,False,ReLU,4,512,Tanh,64,4,SGD,Adam,1e-08,0,0,0,0
d9fdda9c,47.90909194946289,1713831661,,True,97,2024-04-23_02-21-01,3.8529462814331055,502.37037420272827,91250,Nicolass-iMac.technicolor.net,127.0.0.1,502.37037420272827,97,"186_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0018,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0023,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,4,4,50,6,0.00013123981331683696,0.0018475235148785408,0.0023053428381543486,False,False,True,False,True,False,ReLU,4,512,Tanh,64,4,SGD,Adam,1e-08,0,0,0,1
e9a7ce64,9.454545021057129,1713831567,,True,97,2024-04-23_02-19-27,3.7842400074005127,352.1263427734375,91303,Nicolass-iMac.technicolor.net,127.0.0.1,352.1263427734375,97,"187_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=False,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0019,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,8,4,50,6,0.00011817309115195208,0.0010281791524018632,0.001896923611083138,True,False,False,False,True,False,Tanh,4,128,Tanh,64,4,SGD,Adam,1e-08,0,0,0,0
31796d3a,9.196428298950195,1713831602,,True,97,2024-04-23_02-20-02,3.4580137729644775,347.54566526412964,91355,Nicolass-iMac.technicolor.net,127.0.0.1,347.54566526412964,97,"188_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=False,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0019,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,8,4,50,6,0.00011817309115195208,0.0010281791524018632,0.001896923611083138,True,False,False,False,True,False,Tanh,4,128,Tanh,64,4,SGD,Adam,1e-08,0,0,0,1
70e94c59,12.84615421295166,1713831326,,True,25,2024-04-23_02-15-26,1.4761669635772705,39.501195669174194,91381,Nicolass-iMac.technicolor.net,127.0.0.1,39.501195669174194,25,"189_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0019,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0014,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,4,4,10,6,0.00016115761656110877,0.0018500880847993793,0.0014498430862445396,True,False,False,False,True,False,Tanh,4,128,Tanh,64,2,SGD,Adam,0.0001,0,0,0,0
31ab062b,17.35398292541504,1713831337,,True,25,2024-04-23_02-15-37,1.4965200424194336,38.4056179523468,91387,Nicolass-iMac.technicolor.net,127.0.0.1,38.4056179523468,25,"190_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0019,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0014,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,4,4,10,6,0.00016115761656110877,0.0018500880847993793,0.0014498430862445396,True,False,False,False,True,False,Tanh,4,128,Tanh,64,2,SGD,Adam,0.0001,0,0,0,1
bb2da690,19.399999618530273,1713831492,,True,25,2024-04-23_02-18-12,7.421557903289795,171.54787707328796,91421,Nicolass-iMac.technicolor.net,127.0.0.1,171.54787707328796,25,"191_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0020,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0014,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,4,4,50,6,0.0001689158079974856,0.0019920273878676494,0.0014498430862445396,False,False,False,False,True,False,Tanh,4,128,Tanh,128,2,SGD,Adam,0.0001,0,0,0,0
242bc629,85.37931060791016,1713831500,,True,25,2024-04-23_02-18-20,7.238997936248779,167.13427662849426,91437,Nicolass-iMac.technicolor.net,127.0.0.1,167.13427662849426,25,"192_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0020,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0014,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,4,4,50,6,0.0001689158079974856,0.0019920273878676494,0.0014498430862445396,False,False,False,False,True,False,Tanh,4,128,Tanh,128,2,SGD,Adam,0.0001,0,0,0,1
8dcf3c82,28.770492553710938,1713831476,,True,25,2024-04-23_02-17-56,5.690320253372192,136.2323477268219,91461,Nicolass-iMac.technicolor.net,127.0.0.1,136.2323477268219,25,"193_trial_index=0,actor_optimizer=Adam,alpha=8,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0010,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0007,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,8,10,6,0.00010119630483640236,0.0010052947680057485,0.0006828889199601384,False,False,True,False,True,False,Tanh,4,512,ReLU,64,4,SGD,Adam,1e-08,0,0,0,0
56612ad5,14.368794441223145,1713831478,,True,25,2024-04-23_02-17-58,5.091335296630859,134.462406873703,91463,Nicolass-iMac.technicolor.net,127.0.0.1,134.462406873703,25,"194_trial_index=1,actor_optimizer=Adam,alpha=8,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0010,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0007,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,8,10,6,0.00010119630483640236,0.0010052947680057485,0.0006828889199601384,False,False,True,False,True,False,Tanh,4,512,ReLU,64,4,SGD,Adam,1e-08,0,0,0,1
26ae70e8,20.030000686645508,1713831616,,True,25,2024-04-23_02-20-16,4.982215166091919,130.23034834861755,91656,Nicolass-iMac.technicolor.net,127.0.0.1,130.23034834861755,25,"195_trial_index=0,actor_optimizer=Adam,alpha=8,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0021,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0013,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,8,10,12,0.0001012515276265375,0.0020559634910753506,0.0012576083821825654,True,False,True,False,True,False,Tanh,4,512,Tanh,64,4,SGD,Adam,1e-08,0,0,0,0
db65ae52,26.610389709472656,1713831615,,True,25,2024-04-23_02-20-15,4.853806018829346,126.03041982650757,91657,Nicolass-iMac.technicolor.net,127.0.0.1,126.03041982650757,25,"196_trial_index=1,actor_optimizer=Adam,alpha=8,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0021,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0013,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,8,10,12,0.0001012515276265375,0.0020559634910753506,0.0012576083821825654,True,False,True,False,True,False,Tanh,4,512,Tanh,64,4,SGD,Adam,1e-08,0,0,0,1
5b5ed983,16.26229476928711,1713831557,,True,25,2024-04-23_02-19-17,1.98502779006958,53.62503004074097,91682,Nicolass-iMac.technicolor.net,127.0.0.1,53.62503004074097,25,"197_trial_index=0,actor_optimizer=Adam,alpha=8,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0017,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0008,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,8,10,12,0.00010190967979504959,0.0016500173781417845,0.0007915427636881666,True,False,True,False,True,False,Tanh,4,128,Tanh,64,2,SGD,Adam,0.0001,0,0,0,0
f8bb48d3,17.91964340209961,1713831568,,True,25,2024-04-23_02-19-28,2.451453924179077,56.5631902217865,91699,Nicolass-iMac.technicolor.net,127.0.0.1,56.5631902217865,25,"198_trial_index=1,actor_optimizer=Adam,alpha=8,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0017,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0008,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,8,10,12,0.00010190967979504959,0.0016500173781417845,0.0007915427636881666,True,False,True,False,True,False,Tanh,4,128,Tanh,64,2,SGD,Adam,0.0001,0,0,0,1
3626aa2a,22.932584762573242,1713831662,,True,25,2024-04-23_02-21-02,2.760997772216797,98.72250747680664,91753,Nicolass-iMac.technicolor.net,127.0.0.1,98.72250747680664,25,"199_trial_index=0,actor_optimizer=Adam,alpha=8,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0017,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,8,10,12,0.00010062598525041236,0.001748743107520804,0.0010375488991114744,False,False,True,False,True,False,Tanh,4,512,ReLU,64,2,SGD,Adam,1e-08,0,0,0,0
