trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_envs,config/num_steps,config/anneal_lr,config/gamma,config/num_minibatches,config/policy_lr_start,config/q_lr_start,config/alpha,config/eta,config/update_epochs,config/saddle_point_optimization,config/use_kl_loss,config/q_histogram,config/policy_activation,config/num_hidden_layers,config/hidden_size,config/q_activation,config/q_hidden_size,config/q_num_hidden_layers,config/q_optimizer,config/actor_optimizer,config/eps,config/batch_size,config/minibatch_size,config/num_iterations,config/__trial_index__
213f0d6c,-26.565536499023438,1713673492,,True,57,2024-04-21_06-24-52,3.5130558013916016,351.2205250263214,33368,Nicolass-Air.technicolor.net,127.0.0.1,351.2205250263214,57,"88_trial_index=1,actor_optimizer=RMSprop,alpha=4,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=4,num_steps=256,policy_activation=ReLU,policy_lr_start=0.0003,q_activation=Tanh,q_hidden_size=512,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=4,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,False,0.99,4,0.00025,0.001,4,,10,False,True,False,ReLU,8,128,Tanh,512,4,RMSprop,RMSprop,1e-06,0,0,0,1
dbfad6bf,-291.0375061035156,1713673233,,True,97,2024-04-21_06-20-33,0.6457459926605225,75.29155445098877,33387,Nicolass-Air.technicolor.net,127.0.0.1,75.29155445098877,97,"89_trial_index=0,actor_optimizer=RMSprop,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=128,policy_activation=ReLU,policy_lr_start=0.0010,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,4,0.001,0.001,8,,10,False,False,False,ReLU,4,64,ReLU,128,2,RMSprop,RMSprop,0.0001,0,0,0,0
604d8c72,-129.12478637695312,1713673325,,True,99,2024-04-21_06-22-05,0.6295192241668701,76.21399664878845,33453,Nicolass-Air.technicolor.net,127.0.0.1,76.21399664878845,99,"90_trial_index=1,actor_optimizer=RMSprop,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=128,policy_activation=ReLU,policy_lr_start=0.0010,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,4,0.001,0.001,8,,10,False,False,False,ReLU,4,64,ReLU,128,2,RMSprop,RMSprop,0.0001,0,0,0,1
a911b64e,-195.35702514648438,1713675939,,True,114,2024-04-21_07-05-39,7.8711559772491455,2596.2273993492126,33522,Nicolass-Air.technicolor.net,127.0.0.1,2596.2273993492126,114,"91_trial_index=0,actor_optimizer=SGD,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=4,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=Tanh,q_hidden_size=512,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=8,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,4,0.00025,0.001,8,,10,False,True,False,Tanh,2,512,Tanh,512,8,RMSprop,SGD,1e-06,0,0,0,0
12c8f283,-300.00408935546875,1713676013,,True,112,2024-04-21_07-06-53,7.955777883529663,2562.772904396057,33594,Nicolass-Air.technicolor.net,127.0.0.1,2562.772904396057,112,"92_trial_index=1,actor_optimizer=SGD,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=4,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=Tanh,q_hidden_size=512,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=8,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,4,0.00025,0.001,8,,10,False,True,False,Tanh,2,512,Tanh,512,8,RMSprop,SGD,1e-06,0,0,0,1
e7e142fc,-259.8249816894531,1713675522,,True,97,2024-04-21_06-58-42,1.7518901824951172,2009.8347561359406,33667,Nicolass-Air.technicolor.net,127.0.0.1,2009.8347561359406,97,"93_trial_index=0,actor_optimizer=Adam,alpha=8,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=256,policy_activation=ReLU,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=4,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,True,0.99,4,0.00025,0.001,8,,10,False,False,False,ReLU,4,64,ReLU,512,4,RMSprop,Adam,1e-06,0,0,0,0
b318dbe2,-159.44041442871094,1713675735,,True,97,2024-04-21_07-02-15,2.1366500854492188,199.66033601760864,33820,Nicolass-Air.technicolor.net,127.0.0.1,199.66033601760864,97,"94_trial_index=1,actor_optimizer=Adam,alpha=8,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=256,policy_activation=ReLU,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=4,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,True,0.99,4,0.00025,0.001,8,,10,False,False,False,ReLU,4,64,ReLU,512,4,RMSprop,Adam,1e-06,0,0,0,1
e1180c45,-189.62452697753906,1713675740,,True,50,2024-04-21_07-02-20,4.291643857955933,194.03094601631165,33839,Nicolass-Air.technicolor.net,127.0.0.1,194.03094601631165,50,"95_trial_index=0,actor_optimizer=SGD,alpha=4,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=8,num_steps=500,policy_activation=ReLU,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,500,True,0.99,8,0.00025,0.001,4,,10,False,False,False,ReLU,2,128,ReLU,512,4,SGD,SGD,1e-06,0,0,0,0
1d08947c,-224.8168182373047,1713675953,,True,50,2024-04-21_07-05-53,3.782815933227539,199.13787984848022,33978,Nicolass-Air.technicolor.net,127.0.0.1,199.13787984848022,50,"96_trial_index=1,actor_optimizer=SGD,alpha=4,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=8,num_steps=500,policy_activation=ReLU,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,500,True,0.99,8,0.00025,0.001,4,,10,False,False,False,ReLU,2,128,ReLU,512,4,SGD,SGD,1e-06,0,0,0,1
e1fd6e11,-57.304771423339844,1713678135,,True,46,2024-04-21_07-42-15,24.48213028907776,2367.0554127693176,33995,Nicolass-Air.technicolor.net,127.0.0.1,2367.0554127693176,46,"97_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=4,num_steps=128,policy_activation=ReLU,policy_lr_start=0.0010,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,True,0.99,4,0.001,0.0025,4,,100,False,True,False,ReLU,2,64,ReLU,512,2,SGD,Adam,0.0001,0,0,0,0
2e46fa39,-33.09882354736328,1713678262,,True,59,2024-04-21_07-44-22,15.17456603050232,2303.9277863502502,34135,Nicolass-Air.technicolor.net,127.0.0.1,2303.9277863502502,59,"98_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=4,num_steps=128,policy_activation=ReLU,policy_lr_start=0.0010,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,True,0.99,4,0.001,0.0025,4,,100,False,True,False,ReLU,2,64,ReLU,512,2,SGD,Adam,0.0001,0,0,0,1
a8adcca3,-271.7850341796875,1713676130,,True,49,2024-04-21_07-08-50,3.303356885910034,158.86682152748108,34150,Nicolass-Air.technicolor.net,127.0.0.1,158.86682152748108,49,"99_trial_index=0,actor_optimizer=Adam,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=500,policy_activation=ReLU,policy_lr_start=0.0025,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,500,False,0.99,16,0.0025,0.0025,8,,10,False,True,False,ReLU,2,64,ReLU,512,2,SGD,Adam,1e-08,0,0,0,0
62b364c3,-149.7442169189453,1713676182,,True,50,2024-04-21_07-09-42,2.651449203491211,151.29545259475708,34200,Nicolass-Air.technicolor.net,127.0.0.1,151.29545259475708,50,"100_trial_index=1,actor_optimizer=Adam,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=500,policy_activation=ReLU,policy_lr_start=0.0025,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,500,False,0.99,16,0.0025,0.0025,8,,10,False,True,False,ReLU,2,64,ReLU,512,2,SGD,Adam,1e-08,0,0,0,1
e7fb3918,-354.6734313964844,1713678612,,True,95,2024-04-21_07-50-12,11.789760112762451,2463.3699107170105,34280,Nicolass-Air.technicolor.net,127.0.0.1,2463.3699107170105,95,"101_trial_index=0,actor_optimizer=RMSprop,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=16,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0025,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=4,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,16,0.0025,0.0025,8,,50,False,True,False,Tanh,8,64,Tanh,128,4,RMSprop,RMSprop,1e-08,0,0,0,0
13a46f8b,-502.781982421875,1713678718,,True,83,2024-04-21_07-51-58,12.70421314239502,2517.622333049774,34317,Nicolass-Air.technicolor.net,127.0.0.1,2517.622333049774,83,"102_trial_index=1,actor_optimizer=RMSprop,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=16,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0025,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=4,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,16,0.0025,0.0025,8,,50,False,True,False,Tanh,8,64,Tanh,128,4,RMSprop,RMSprop,1e-08,0,0,0,1
ef4a0fc7,-124.06875610351562,1713678364,,True,97,2024-04-21_07-46-04,2.234318256378174,212.69948506355286,34975,Nicolass-Air.technicolor.net,127.0.0.1,212.69948506355286,97,"103_trial_index=0,actor_optimizer=SGD,alpha=8,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=256,policy_activation=Tanh,policy_lr_start=0.0010,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,True,0.99,16,0.001,0.0025,8,,10,False,True,False,Tanh,4,64,ReLU,512,2,RMSprop,SGD,0.0001,0,0,0,0
12736a38,-172.27664184570312,1713678484,,True,95,2024-04-21_07-48-04,1.94132399559021,208.64262890815735,35090,Nicolass-Air.technicolor.net,127.0.0.1,208.64262890815735,95,"104_trial_index=1,actor_optimizer=SGD,alpha=8,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=256,policy_activation=Tanh,policy_lr_start=0.0010,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,True,0.99,16,0.001,0.0025,8,,10,False,True,False,Tanh,4,64,ReLU,512,2,RMSprop,SGD,0.0001,0,0,0,1
f0f3787a,-99.00614929199219,1713678798,,True,50,2024-04-21_07-53-18,8.64796495437622,418.6809592247009,35167,Nicolass-Air.technicolor.net,127.0.0.1,418.6809592247009,50,"105_trial_index=0,actor_optimizer=RMSprop,alpha=8,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=256,policy_activation=ReLU,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=8,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,True,0.99,8,0.001,0.0025,8,,50,False,True,False,ReLU,4,64,Tanh,64,8,SGD,RMSprop,0.0001,0,0,0,0
36350452,-105.92401123046875,1713678933,,True,56,2024-04-21_07-55-33,18.83984375,433.86954164505005,35272,Nicolass-Air.technicolor.net,127.0.0.1,433.86954164505005,56,"106_trial_index=1,actor_optimizer=RMSprop,alpha=8,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=256,policy_activation=ReLU,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=8,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,True,0.99,8,0.001,0.0025,8,,50,False,True,False,ReLU,4,64,Tanh,64,8,SGD,RMSprop,0.0001,0,0,0,1
459055a7,-203.69525146484375,1713678736,,True,97,2024-04-21_07-52-16,1.2424898147583008,110.89840388298035,35355,Nicolass-Air.technicolor.net,127.0.0.1,110.89840388298035,97,"107_trial_index=0,actor_optimizer=RMSprop,alpha=4,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=256,policy_activation=ReLU,policy_lr_start=0.0025,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=8,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,True,0.99,16,0.0025,0.0025,4,,10,False,True,False,ReLU,2,64,ReLU,64,8,RMSprop,RMSprop,0.0001,0,0,0,0
1f0f1924,-11111.0,1713678731,,True,2,2024-04-21_07-52-11,0.31665682792663574,1.363982915878296,35450,Nicolass-Air.technicolor.net,127.0.0.1,1.363982915878296,2,"108_trial_index=1,actor_optimizer=RMSprop,alpha=4,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=256,policy_activation=ReLU,policy_lr_start=0.0025,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=8,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,True,0.99,16,0.0025,0.0025,4,,10,False,True,False,ReLU,2,64,ReLU,64,8,RMSprop,RMSprop,0.0001,0,0,0,1
b2f91795,-210.9964141845703,1713678824,,True,77,2024-04-21_07-53-44,0.6749308109283447,80.46060347557068,35460,Nicolass-Air.technicolor.net,127.0.0.1,80.46060347557068,77,"109_trial_index=0,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=4,num_steps=128,policy_activation=ReLU,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,True,0.99,4,0.001,0.0025,12,,10,False,True,False,ReLU,2,64,Tanh,64,4,Adam,Adam,0.0001,0,0,0,0
